job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,experience_category
684,AI Engineer,Enterprise,E-commerce,UK,Onsite,Mid,9,PhD,0,0,1,0,1,138088,12,2021,Medium,1,2,Senior
685,Business Analyst,Medium,E-commerce,India,Onsite,Mid,0,PhD,1,1,1,0,1,104491,7,2021,High,7,4,Entry
686,Data Scientist,Medium,Healthcare,Canada,Onsite,Mid,6,Bachelor,0,1,0,0,0,76475,4,2026,Low,4,1,Mid
687,Data Scientist,Enterprise,Healthcare,Canada,Onsite,Senior,12,Bachelor,1,1,1,1,0,133469,1,2020,High,1,4,Senior
688,Data Engineer,Medium,Retail,India,Onsite,Mid,7,Master,1,1,0,0,1,89449,11,2020,Low,6,3,Mid
689,Business Analyst,Startup,Finance,Canada,Hybrid,Senior,0,PhD,0,1,0,1,1,121186,8,2025,High,9,3,Entry
690,Data Engineer,Startup,E-commerce,USA,Onsite,Entry,4,PhD,1,1,1,0,1,78298,6,2023,Low,3,4,Mid
691,Data Scientist,Startup,Technology,India,Hybrid,Mid,11,Master,0,0,0,0,1,83770,6,2025,Medium,5,1,Senior
692,AI Engineer,Medium,E-commerce,Canada,Onsite,Senior,4,PhD,0,1,0,1,1,169116,1,2023,High,8,3,Mid
693,AI Engineer,Startup,E-commerce,UK,Remote,Mid,14,Bachelor,0,0,1,0,0,133903,3,2022,Medium,1,1,Senior
694,Data Scientist,Medium,Education,USA,Remote,Senior,6,PhD,1,0,0,0,0,103741,2,2022,High,8,1,Mid
695,Machine Learning Engineer,Enterprise,Healthcare,Australia,Hybrid,Entry,2,Bachelor,1,0,0,0,0,89382,4,2021,Low,3,1,Entry
696,Machine Learning Engineer,Startup,E-commerce,Australia,Hybrid,Entry,10,PhD,0,0,0,1,0,107758,11,2023,High,9,1,Senior
697,Business Analyst,Medium,Education,Germany,Remote,Entry,3,Master,0,1,1,1,0,78081,9,2022,High,1,3,Entry
698,AI Engineer,MNC,Finance,UK,Hybrid,Senior,9,Master,0,0,1,1,1,202523,2,2022,High,7,3,Senior
699,Business Analyst,Medium,Education,UK,Onsite,Senior,9,PhD,0,1,1,0,0,114490,10,2022,Medium,1,2,Senior
700,Data Engineer,Startup,Technology,Singapore,Hybrid,Entry,8,Bachelor,0,0,1,0,1,74300,6,2026,Medium,6,2,Senior
701,Data Engineer,Startup,Retail,India,Hybrid,Senior,4,Master,1,1,1,1,1,137985,10,2021,High,7,5,Mid
702,Data Scientist,Medium,E-commerce,Germany,Remote,Entry,14,Bachelor,0,1,0,1,0,61832,9,2020,Medium,1,2,Senior
703,Data Scientist,Enterprise,Finance,Germany,Remote,Mid,0,Bachelor,0,0,1,1,1,112096,3,2023,High,3,3,Entry
704,Data Analyst,Startup,Healthcare,India,Remote,Entry,3,Master,0,0,0,1,1,74529,3,2022,Low,4,2,Entry
705,Data Scientist,Medium,Technology,USA,Hybrid,Entry,9,Master,0,0,1,0,0,68983,6,2025,Medium,4,1,Senior
706,Machine Learning Engineer,Startup,Finance,Australia,Remote,Mid,11,Bachelor,0,0,1,0,0,127108,10,2026,Medium,6,1,Senior
707,Data Analyst,MNC,Education,Singapore,Remote,Senior,2,Bachelor,0,0,1,0,1,147939,11,2023,High,7,2,Entry
708,Data Scientist,Enterprise,Retail,Germany,Hybrid,Mid,14,PhD,0,0,0,1,0,86509,6,2024,High,9,1,Senior
709,Data Analyst,MNC,Retail,UK,Remote,Mid,2,Bachelor,1,1,1,0,1,118811,3,2021,High,9,4,Entry
710,Data Scientist,Startup,Healthcare,Australia,Onsite,Mid,7,PhD,1,0,1,1,0,109537,1,2025,High,5,3,Mid
711,Business Analyst,Startup,Finance,Canada,Onsite,Entry,1,PhD,1,1,1,0,1,72022,8,2022,High,9,4,Entry
712,Data Engineer,MNC,E-commerce,UK,Onsite,Entry,12,PhD,1,1,1,1,0,99865,2,2021,High,7,4,Senior
713,Data Analyst,Enterprise,Finance,Australia,Onsite,Entry,6,Master,1,0,0,1,1,72666,3,2020,Low,5,3,Mid
714,Data Analyst,Medium,Education,UK,Remote,Entry,0,Master,0,1,0,1,1,79187,11,2023,Low,5,3,Entry
715,Data Analyst,Medium,Finance,USA,Onsite,Mid,12,PhD,1,0,0,0,0,79553,11,2023,Medium,4,1,Senior
716,Data Analyst,Startup,Finance,Germany,Hybrid,Senior,3,Bachelor,1,1,0,1,0,119475,1,2023,Low,5,3,Entry
717,Data Analyst,Medium,Healthcare,Singapore,Hybrid,Entry,4,PhD,1,0,0,1,0,67234,5,2022,Low,3,2,Mid
718,Business Analyst,Startup,Finance,Germany,Remote,Entry,9,Master,1,0,1,1,0,79482,7,2024,High,1,3,Senior
719,Data Scientist,Enterprise,Technology,Canada,Remote,Senior,4,PhD,1,0,1,0,1,122588,7,2023,High,8,3,Mid
720,Data Analyst,Startup,Technology,Canada,Hybrid,Senior,0,Master,1,1,0,0,0,99428,6,2020,Low,1,2,Entry
721,AI Engineer,Enterprise,Retail,Australia,Onsite,Entry,12,Bachelor,0,1,0,1,0,100864,4,2021,High,9,2,Senior
722,Machine Learning Engineer,Startup,E-commerce,UK,Onsite,Mid,0,Master,1,0,0,0,1,123041,1,2024,Low,1,2,Entry
723,Data Analyst,Startup,Technology,Singapore,Onsite,Mid,12,Bachelor,0,1,1,1,1,116452,7,2020,High,8,4,Senior
724,Business Analyst,Startup,Technology,Canada,Onsite,Mid,0,Bachelor,0,0,1,1,1,112819,7,2025,High,1,3,Entry
725,Machine Learning Engineer,Startup,Finance,Germany,Remote,Entry,7,PhD,0,1,0,1,1,117209,12,2020,Low,4,3,Mid
726,Machine Learning Engineer,Startup,Retail,Germany,Onsite,Mid,9,Bachelor,0,1,1,1,1,159441,1,2021,High,3,4,Senior
727,Data Scientist,Startup,Healthcare,Singapore,Onsite,Entry,8,PhD,0,1,0,0,1,59262,4,2021,Medium,5,2,Senior
728,Business Analyst,Startup,Finance,USA,Remote,Mid,13,PhD,1,1,0,1,0,87576,12,2020,Medium,6,3,Senior
729,Data Engineer,MNC,Education,Germany,Onsite,Senior,1,PhD,1,1,1,1,1,155734,5,2024,High,1,5,Entry
730,Data Scientist,Startup,Retail,Canada,Hybrid,Mid,2,Master,0,1,0,0,0,78572,12,2022,High,7,1,Entry
731,Data Scientist,Medium,Technology,Australia,Hybrid,Senior,0,Master,1,1,1,1,1,141618,12,2024,High,4,5,Entry
732,Data Analyst,MNC,Retail,Germany,Remote,Senior,5,Bachelor,0,0,0,0,0,124223,2,2024,High,9,0,Mid
733,Data Analyst,Startup,Finance,Germany,Hybrid,Entry,4,PhD,0,1,1,0,1,71461,8,2022,Low,1,3,Mid
734,Machine Learning Engineer,Startup,Healthcare,Canada,Onsite,Senior,1,Master,0,0,0,0,1,151142,6,2020,High,9,1,Entry
735,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Mid,10,Master,1,1,0,1,1,102743,11,2020,Medium,1,4,Senior
736,Business Analyst,MNC,E-commerce,Germany,Remote,Senior,0,PhD,0,1,1,1,1,159584,2,2021,High,9,4,Entry
737,Business Analyst,Enterprise,Retail,Germany,Remote,Entry,13,Master,0,0,1,0,0,65873,7,2022,High,7,1,Senior
738,Data Engineer,Medium,Finance,Canada,Remote,Mid,4,PhD,0,1,1,0,0,88683,1,2020,Low,6,2,Mid
739,AI Engineer,Medium,Healthcare,Canada,Onsite,Mid,12,PhD,1,0,0,0,1,126092,9,2022,Medium,4,2,Senior
740,Data Engineer,Enterprise,E-commerce,Canada,Remote,Mid,5,Bachelor,0,0,1,0,1,101476,8,2022,Low,5,2,Mid
741,Machine Learning Engineer,MNC,Technology,India,Hybrid,Senior,12,Bachelor,0,0,0,0,1,167787,3,2026,Medium,3,1,Senior
742,Data Analyst,Startup,Education,Singapore,Hybrid,Senior,0,PhD,1,1,1,0,0,115266,3,2023,High,9,3,Entry
743,Data Analyst,Enterprise,Finance,USA,Onsite,Senior,9,Bachelor,1,1,0,1,0,118708,5,2025,Medium,1,3,Senior
744,Data Analyst,Enterprise,Education,Germany,Onsite,Senior,5,PhD,1,1,0,0,0,104268,7,2023,High,9,2,Mid
745,Data Engineer,Medium,Healthcare,Singapore,Remote,Senior,5,PhD,1,1,0,0,0,96329,12,2022,Low,3,2,Mid
746,Data Scientist,MNC,Education,Canada,Hybrid,Mid,10,PhD,0,0,0,0,1,105955,11,2020,High,8,1,Senior
747,Machine Learning Engineer,Medium,Education,Canada,Remote,Mid,2,PhD,1,1,1,1,1,151079,10,2026,High,5,5,Entry
748,Data Analyst,MNC,Healthcare,USA,Hybrid,Entry,1,Bachelor,1,0,1,0,1,95283,9,2026,High,9,3,Entry
749,AI Engineer,Medium,Finance,India,Remote,Mid,8,Master,0,1,1,1,1,151292,7,2022,High,8,4,Senior
750,AI Engineer,Startup,Finance,Singapore,Remote,Mid,6,Master,0,0,0,0,0,110832,5,2021,Low,6,0,Mid
751,Data Analyst,Enterprise,Healthcare,UK,Remote,Senior,2,Master,0,0,1,1,1,135227,9,2023,High,8,3,Entry
752,AI Engineer,Enterprise,Education,Singapore,Onsite,Mid,12,Master,0,0,0,0,0,114355,10,2022,Medium,1,0,Senior
753,Data Analyst,MNC,Finance,UK,Hybrid,Mid,8,PhD,1,0,1,0,1,117793,12,2024,High,8,3,Senior
754,Business Analyst,Enterprise,Technology,Germany,Hybrid,Mid,2,PhD,1,0,0,0,0,74320,9,2026,Low,2,1,Entry
755,Business Analyst,Enterprise,Technology,India,Remote,Senior,10,Bachelor,0,0,1,1,0,134894,7,2021,High,2,2,Senior
756,Data Engineer,Startup,Retail,Australia,Onsite,Senior,11,Bachelor,0,1,0,1,1,129329,4,2025,Medium,4,3,Senior
757,Data Engineer,Startup,Finance,UK,Remote,Mid,0,Master,1,1,0,1,0,94089,8,2026,Low,3,3,Entry
758,Business Analyst,MNC,Retail,Australia,Hybrid,Senior,3,Bachelor,0,1,1,0,0,137634,11,2024,High,8,2,Entry
759,Machine Learning Engineer,Medium,E-commerce,USA,Onsite,Senior,9,PhD,0,1,1,0,1,160731,12,2021,High,9,3,Senior
760,Machine Learning Engineer,Medium,Technology,Singapore,Remote,Senior,7,Master,1,0,0,0,1,150008,2,2026,Low,3,2,Mid
761,Data Engineer,Startup,Healthcare,Germany,Hybrid,Entry,5,Master,1,0,1,0,1,72590,6,2022,Low,3,3,Mid
762,Data Analyst,Medium,E-commerce,Australia,Remote,Entry,6,PhD,0,1,0,1,0,61995,5,2023,High,7,2,Mid
763,Data Analyst,Medium,Finance,UK,Onsite,Senior,12,PhD,0,1,0,0,0,103015,9,2026,High,8,1,Senior
764,AI Engineer,Enterprise,Retail,Australia,Onsite,Senior,0,PhD,0,0,0,1,0,156572,11,2024,High,7,1,Entry
765,AI Engineer,Medium,Finance,Singapore,Onsite,Mid,2,PhD,0,1,0,0,1,122670,8,2020,Low,5,2,Entry
766,AI Engineer,Medium,Technology,Canada,Onsite,Entry,5,PhD,0,0,0,0,0,93655,8,2026,Low,6,0,Mid
767,Machine Learning Engineer,Medium,Finance,USA,Remote,Entry,7,Bachelor,1,0,1,1,1,126426,2,2023,High,7,4,Mid
768,Data Analyst,Enterprise,Healthcare,Singapore,Onsite,Mid,5,PhD,0,1,1,0,1,95477,11,2021,High,7,3,Mid
769,Data Engineer,Enterprise,Technology,Canada,Onsite,Entry,6,Bachelor,0,1,1,0,1,71689,5,2022,Low,3,3,Mid
770,Data Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,10,Master,0,0,0,0,0,95296,10,2024,Medium,5,0,Senior
771,Data Engineer,Enterprise,E-commerce,Canada,Onsite,Senior,7,PhD,1,1,1,1,0,131204,6,2024,High,3,4,Mid
772,Data Scientist,Medium,Education,Canada,Onsite,Mid,8,Master,1,1,0,1,0,94046,9,2021,Medium,4,3,Senior
773,AI Engineer,Startup,Education,India,Hybrid,Senior,0,Bachelor,1,1,0,0,1,145815,4,2024,Low,4,3,Entry
774,Machine Learning Engineer,MNC,Retail,India,Remote,Mid,12,Bachelor,1,0,1,1,1,175319,2,2025,High,7,4,Senior
775,Data Engineer,Medium,Technology,Canada,Hybrid,Mid,2,PhD,1,1,1,0,0,88954,2,2024,Low,4,3,Entry
776,AI Engineer,Startup,E-commerce,Singapore,Hybrid,Senior,2,Master,1,0,0,0,0,135493,3,2021,Low,5,1,Entry
777,Data Engineer,Medium,Retail,Germany,Onsite,Entry,9,Bachelor,1,1,0,0,1,60154,1,2023,Medium,1,3,Senior
778,Data Analyst,Medium,Finance,UK,Remote,Entry,11,PhD,0,0,1,0,0,65255,4,2024,Medium,6,1,Senior
779,Data Scientist,Medium,Technology,Singapore,Onsite,Mid,10,PhD,0,0,1,0,1,101192,1,2023,High,7,2,Senior
780,Machine Learning Engineer,Enterprise,Healthcare,UK,Hybrid,Entry,1,Master,0,0,0,0,1,98963,10,2026,Low,2,1,Entry
781,Machine Learning Engineer,Startup,Finance,Singapore,Onsite,Entry,1,Bachelor,1,0,1,1,1,128397,10,2023,High,3,4,Entry
782,Data Engineer,Medium,E-commerce,Germany,Hybrid,Entry,9,Master,0,1,0,0,1,64011,11,2021,Medium,1,2,Senior
783,Machine Learning Engineer,MNC,Education,USA,Onsite,Senior,2,Master,0,1,1,1,1,197865,10,2025,High,5,4,Entry
784,Data Analyst,Medium,Finance,Australia,Hybrid,Senior,6,Master,0,1,0,1,1,126255,2,2026,High,9,3,Mid
785,Business Analyst,Startup,Retail,Singapore,Remote,Entry,13,PhD,0,0,1,0,0,63378,2,2020,Medium,4,1,Senior
786,AI Engineer,Medium,Education,Canada,Hybrid,Entry,4,Master,0,1,0,0,0,86434,10,2021,Low,6,1,Mid
787,Business Analyst,Medium,E-commerce,UK,Hybrid,Mid,0,Master,0,1,1,0,0,89926,9,2022,High,8,2,Entry
788,Data Analyst,Medium,E-commerce,Germany,Onsite,Senior,9,PhD,1,1,1,0,1,121249,9,2026,Medium,5,4,Senior
789,Data Scientist,Startup,Finance,Singapore,Hybrid,Senior,6,Master,0,0,1,0,0,114675,12,2021,Low,1,1,Mid
790,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Entry,0,Master,1,0,0,0,0,112862,9,2022,High,8,1,Entry
791,Data Analyst,Startup,E-commerce,India,Remote,Senior,12,Bachelor,0,1,1,1,0,130392,2,2024,High,6,3,Senior
792,Machine Learning Engineer,Medium,Healthcare,USA,Hybrid,Entry,7,Bachelor,1,0,1,1,0,120920,2,2024,High,3,3,Mid
793,Business Analyst,Medium,E-commerce,India,Hybrid,Entry,14,Bachelor,0,1,0,1,1,77991,5,2024,Medium,4,3,Senior
794,AI Engineer,MNC,Finance,Germany,Hybrid,Senior,14,Master,1,0,1,0,1,188737,7,2024,Medium,6,3,Senior
795,Data Analyst,Enterprise,Finance,India,Onsite,Entry,10,Master,0,0,1,0,1,78910,8,2024,Medium,4,2,Senior
796,Data Scientist,Startup,E-commerce,Australia,Remote,Senior,4,Master,1,1,1,1,0,133177,2,2021,High,1,4,Mid
797,Business Analyst,Medium,Education,Singapore,Remote,Senior,4,Bachelor,0,0,0,0,1,108483,12,2025,High,7,1,Mid
798,Machine Learning Engineer,Medium,Technology,Germany,Remote,Mid,7,Bachelor,0,0,1,1,0,146302,11,2021,High,8,2,Mid
799,AI Engineer,MNC,Technology,UK,Onsite,Mid,11,PhD,1,0,1,0,0,148705,11,2026,Medium,4,2,Senior
800,Business Analyst,Medium,E-commerce,USA,Hybrid,Senior,0,PhD,0,0,0,1,0,113718,3,2026,High,8,1,Entry
801,Data Engineer,Medium,Retail,UK,Remote,Entry,9,Master,0,1,0,0,1,63867,12,2024,Medium,4,2,Senior
802,Business Analyst,Startup,Technology,Germany,Hybrid,Senior,7,Bachelor,1,1,1,0,0,118328,6,2026,High,7,3,Mid
803,Business Analyst,MNC,Finance,Germany,Hybrid,Mid,2,PhD,1,0,0,0,0,93897,2,2022,Low,2,1,Entry
804,Machine Learning Engineer,MNC,Retail,Singapore,Remote,Senior,11,Master,0,0,1,0,0,170071,9,2025,High,8,1,Senior
805,Business Analyst,Medium,E-commerce,UK,Remote,Entry,14,PhD,1,1,1,0,1,71900,10,2021,Medium,5,4,Senior
806,Business Analyst,Enterprise,Technology,UK,Remote,Mid,8,Bachelor,1,0,1,1,0,104825,5,2020,High,7,3,Senior
807,Data Engineer,MNC,Healthcare,Germany,Remote,Mid,3,PhD,0,1,1,0,1,117962,11,2020,Low,6,3,Entry
808,Business Analyst,Startup,Education,UK,Remote,Entry,3,Bachelor,1,1,0,0,1,55347,6,2020,Low,2,3,Entry
809,AI Engineer,Startup,Education,Singapore,Hybrid,Senior,12,Bachelor,1,0,1,0,0,151265,2,2021,Medium,2,2,Senior
810,Data Analyst,Enterprise,Retail,Singapore,Onsite,Mid,12,Bachelor,1,0,0,1,0,90311,9,2023,Medium,6,2,Senior
811,Data Analyst,Medium,E-commerce,Australia,Onsite,Senior,8,PhD,1,0,1,1,1,143495,5,2024,High,8,4,Senior
812,Data Engineer,Medium,E-commerce,Canada,Hybrid,Mid,12,PhD,1,1,0,0,0,76635,6,2022,Medium,2,2,Senior
813,Data Scientist,MNC,Retail,Germany,Onsite,Senior,10,PhD,1,1,1,0,1,142815,11,2020,High,8,4,Senior
814,Data Analyst,MNC,E-commerce,Germany,Hybrid,Mid,5,PhD,0,1,1,1,0,120588,1,2024,High,5,3,Mid
815,Data Engineer,Enterprise,E-commerce,USA,Hybrid,Entry,3,PhD,1,0,0,1,0,63688,12,2020,Low,5,2,Entry
816,Machine Learning Engineer,Startup,Technology,Australia,Remote,Mid,7,Master,1,1,0,1,1,141999,1,2026,High,7,4,Mid
817,Data Analyst,Enterprise,E-commerce,USA,Onsite,Entry,2,Master,1,0,1,1,0,76758,8,2020,High,7,3,Entry
818,Data Engineer,Enterprise,Education,UK,Remote,Mid,6,Bachelor,0,0,0,1,0,89406,1,2023,Low,6,1,Mid
819,Machine Learning Engineer,MNC,Technology,Germany,Remote,Senior,13,Bachelor,1,1,0,1,0,170540,6,2024,High,7,3,Senior
820,Business Analyst,MNC,Finance,Singapore,Remote,Senior,6,Bachelor,1,0,0,1,1,142419,8,2020,Low,4,3,Mid
821,Business Analyst,Startup,Education,UK,Remote,Mid,0,Bachelor,0,0,0,0,1,88014,6,2021,Low,3,1,Entry
822,Data Engineer,Startup,Retail,UK,Hybrid,Entry,4,Bachelor,1,1,1,0,0,60562,2,2022,Low,5,3,Mid
823,Machine Learning Engineer,Enterprise,E-commerce,Germany,Remote,Entry,1,Bachelor,0,1,0,0,0,94035,7,2024,Low,3,1,Entry
824,Business Analyst,Medium,Healthcare,India,Remote,Senior,14,Bachelor,0,1,0,0,0,101050,1,2022,Medium,5,1,Senior
825,Data Scientist,Startup,Finance,India,Onsite,Entry,3,Master,0,1,1,1,0,84107,5,2025,High,8,3,Entry
826,Data Engineer,MNC,Retail,Singapore,Hybrid,Senior,6,Master,1,0,1,1,0,152444,10,2023,High,1,3,Mid
827,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Entry,4,Bachelor,1,0,0,0,0,92018,11,2026,High,8,1,Mid
828,Business Analyst,Medium,Technology,Canada,Remote,Senior,8,PhD,1,1,0,1,1,121278,2,2025,Medium,4,4,Senior
829,Data Analyst,Medium,E-commerce,Australia,Onsite,Entry,11,Master,0,0,1,1,1,92496,4,2026,High,2,3,Senior
830,Data Scientist,Startup,Healthcare,USA,Remote,Entry,14,PhD,0,0,1,0,1,75790,11,2024,Medium,4,2,Senior
831,Data Analyst,Enterprise,E-commerce,USA,Remote,Entry,0,Master,0,0,1,0,0,65611,9,2025,High,7,1,Entry
832,Data Analyst,Startup,Finance,India,Remote,Senior,4,PhD,0,0,1,1,0,131170,5,2024,High,8,2,Mid
833,Data Scientist,MNC,Retail,Germany,Remote,Senior,1,PhD,1,1,1,1,0,151041,7,2022,High,9,4,Entry
834,Data Engineer,Enterprise,Healthcare,Australia,Remote,Entry,12,Master,1,0,0,1,0,61417,11,2026,Medium,3,2,Senior
835,Data Analyst,Enterprise,Healthcare,UK,Remote,Entry,8,Bachelor,0,0,1,1,0,80120,12,2021,High,7,2,Senior
836,AI Engineer,Startup,Retail,Germany,Onsite,Mid,1,Master,1,0,0,1,1,140775,10,2024,Low,4,3,Entry
837,Machine Learning Engineer,Enterprise,Retail,Australia,Onsite,Senior,3,Bachelor,0,1,1,1,0,170660,7,2026,High,6,3,Entry
838,Machine Learning Engineer,Medium,Retail,Germany,Hybrid,Mid,3,PhD,0,1,0,0,0,115604,7,2023,Low,3,1,Entry
839,Business Analyst,Startup,Retail,UK,Onsite,Entry,1,Master,1,0,1,1,1,85100,7,2021,High,7,4,Entry
840,Data Scientist,MNC,Healthcare,USA,Hybrid,Senior,5,Master,0,1,0,0,1,125979,12,2022,High,8,2,Mid
841,Data Scientist,MNC,Finance,India,Hybrid,Mid,0,Bachelor,1,1,0,0,0,96877,11,2024,Low,6,2,Entry
842,Machine Learning Engineer,MNC,Technology,India,Hybrid,Entry,9,PhD,0,1,0,0,1,118439,9,2023,Medium,5,2,Senior
843,Data Scientist,MNC,E-commerce,India,Onsite,Entry,11,Master,1,1,0,0,0,68065,12,2022,Medium,4,2,Senior
844,Business Analyst,Enterprise,Healthcare,Germany,Remote,Senior,11,Master,1,0,0,1,0,116766,12,2022,Medium,5,2,Senior
845,Data Engineer,Medium,Healthcare,Canada,Onsite,Entry,4,PhD,0,0,0,0,1,61096,12,2022,Low,5,1,Mid
846,Data Engineer,Medium,Retail,Germany,Hybrid,Senior,5,Bachelor,1,0,0,1,0,113955,10,2022,High,9,2,Mid
847,Data Engineer,Startup,Finance,Canada,Remote,Entry,8,Master,0,0,0,0,0,49799,7,2025,Medium,6,0,Senior
848,Business Analyst,MNC,Healthcare,Canada,Remote,Mid,11,Master,0,1,1,1,1,130540,3,2026,High,5,4,Senior
849,Business Analyst,Medium,Retail,Singapore,Remote,Senior,4,Master,1,0,1,1,1,141163,8,2021,High,4,4,Mid
850,AI Engineer,Enterprise,Healthcare,USA,Hybrid,Entry,2,Bachelor,1,1,1,1,0,119717,8,2023,High,2,4,Entry
851,Data Engineer,Medium,E-commerce,USA,Hybrid,Entry,6,PhD,0,1,1,1,0,82979,4,2024,High,1,3,Mid
852,AI Engineer,Enterprise,Retail,Singapore,Remote,Mid,7,Master,1,0,1,1,1,151239,1,2024,High,6,4,Mid
853,Data Analyst,MNC,Retail,Australia,Hybrid,Mid,12,PhD,0,1,0,0,0,91949,5,2020,High,8,1,Senior
854,Data Scientist,MNC,E-commerce,India,Hybrid,Entry,1,Bachelor,1,1,1,0,0,84349,9,2024,Low,2,3,Entry
855,Machine Learning Engineer,Startup,Finance,Australia,Remote,Senior,8,Bachelor,1,1,1,1,1,182076,3,2026,High,7,5,Senior
856,AI Engineer,Medium,Finance,Australia,Onsite,Senior,9,Master,1,1,1,1,1,175839,3,2023,High,5,5,Senior
857,Business Analyst,Startup,Healthcare,UK,Onsite,Entry,1,PhD,0,0,0,1,0,65740,10,2020,Low,1,1,Entry
858,Data Scientist,Startup,Education,Singapore,Hybrid,Mid,11,Master,0,0,1,1,1,118609,11,2026,High,4,3,Senior
859,AI Engineer,Enterprise,Technology,USA,Onsite,Entry,0,Master,0,0,0,1,0,107820,11,2023,Low,2,1,Entry
860,AI Engineer,Medium,Retail,UK,Hybrid,Mid,7,Bachelor,1,0,1,1,1,154861,1,2020,High,2,4,Mid
861,Business Analyst,MNC,Technology,USA,Remote,Senior,14,Bachelor,0,0,0,1,0,130938,1,2021,Medium,6,1,Senior
862,Data Engineer,Medium,Finance,Singapore,Hybrid,Senior,3,Bachelor,0,1,1,0,1,125373,4,2024,Low,2,3,Entry
863,Data Scientist,Medium,Technology,Singapore,Remote,Senior,5,Master,0,1,0,0,0,101227,1,2025,Low,6,1,Mid
864,Business Analyst,Enterprise,Healthcare,Singapore,Hybrid,Entry,3,Bachelor,1,1,1,0,1,77145,7,2025,Low,2,4,Entry
865,AI Engineer,Enterprise,Retail,USA,Onsite,Mid,8,Bachelor,0,0,0,0,0,117663,6,2025,High,7,0,Senior
866,Data Analyst,Enterprise,Finance,Germany,Remote,Senior,5,Bachelor,1,0,1,0,0,116395,6,2024,Low,4,2,Mid
867,AI Engineer,Startup,Retail,USA,Remote,Mid,14,PhD,1,1,1,0,1,142851,2,2024,Medium,3,4,Senior
868,Data Scientist,Enterprise,Finance,Canada,Onsite,Entry,11,PhD,1,0,1,0,0,69273,5,2021,Medium,1,2,Senior
869,AI Engineer,Startup,Finance,USA,Onsite,Mid,0,Master,1,0,0,1,0,130733,8,2025,Low,5,2,Entry
870,Data Scientist,Startup,Retail,USA,Remote,Entry,10,Master,1,0,1,0,1,78841,3,2022,Medium,3,3,Senior
871,Data Analyst,MNC,Technology,Germany,Onsite,Mid,8,PhD,1,1,1,1,1,138303,7,2021,High,7,5,Senior
872,AI Engineer,Medium,Healthcare,Australia,Onsite,Entry,3,Bachelor,1,0,1,1,1,133853,12,2021,High,1,4,Entry
873,Data Scientist,MNC,Education,Canada,Hybrid,Mid,11,Master,0,0,1,1,0,121049,2,2021,High,4,2,Senior
874,Data Analyst,Medium,Education,Australia,Onsite,Senior,4,Bachelor,1,1,1,0,1,128998,5,2026,High,7,4,Mid
875,AI Engineer,MNC,Education,India,Hybrid,Entry,10,PhD,0,0,1,0,0,125546,6,2022,Medium,5,1,Senior
876,Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Senior,8,Bachelor,0,0,1,1,0,192394,1,2026,High,2,2,Senior
877,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Mid,11,Bachelor,1,0,0,1,1,140396,6,2021,Medium,2,3,Senior
878,Business Analyst,Startup,Technology,Germany,Remote,Senior,5,PhD,1,1,1,1,1,138881,7,2025,High,3,5,Mid
879,Machine Learning Engineer,MNC,Finance,Canada,Remote,Mid,8,Bachelor,0,1,0,1,0,152086,3,2020,High,7,2,Senior
880,Data Analyst,MNC,Education,Germany,Onsite,Senior,11,PhD,0,1,0,1,1,146060,1,2025,Medium,1,3,Senior
881,Business Analyst,Enterprise,Healthcare,UK,Hybrid,Senior,0,Bachelor,1,0,1,0,1,126793,12,2020,Low,4,3,Entry
882,Data Analyst,Medium,Healthcare,Canada,Onsite,Mid,9,Master,1,0,1,1,0,109090,8,2026,High,8,3,Senior
883,Data Engineer,Startup,E-commerce,Canada,Hybrid,Mid,0,PhD,1,1,1,1,1,111091,12,2022,High,1,5,Entry
884,Business Analyst,Medium,E-commerce,USA,Remote,Entry,8,Master,1,1,1,0,1,75819,3,2024,High,8,4,Senior
885,Machine Learning Engineer,Startup,Retail,UK,Remote,Entry,3,Bachelor,0,1,0,1,1,112276,4,2022,Low,1,3,Entry
886,Business Analyst,Medium,Retail,Canada,Onsite,Entry,14,Bachelor,0,1,1,0,1,74722,5,2020,Medium,2,3,Senior
887,Business Analyst,Startup,Finance,Singapore,Onsite,Mid,13,Bachelor,1,0,1,1,1,113247,3,2025,High,4,4,Senior
888,Data Scientist,Medium,Technology,Australia,Hybrid,Senior,4,Bachelor,1,1,0,1,1,120949,5,2021,Low,3,4,Mid
889,Data Scientist,Startup,E-commerce,UK,Onsite,Senior,7,Master,0,0,1,1,1,141339,1,2024,High,3,3,Mid
890,AI Engineer,Medium,Retail,UK,Onsite,Senior,11,Master,0,0,0,1,0,154179,12,2026,Medium,3,1,Senior
891,Data Analyst,Medium,Retail,Australia,Onsite,Senior,11,Bachelor,1,1,0,1,0,110158,12,2024,Medium,6,3,Senior
892,Data Engineer,Startup,E-commerce,Australia,Remote,Senior,14,PhD,0,1,0,0,1,112257,4,2025,Medium,3,2,Senior
